max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy
16,log2,4,2,16,0.6235294117647059
16,log2,4,2,50,0.592156862745098
16,log2,4,2,100,0.6274509803921569
16,log2,4,2,1000,0.6274509803921569
16,log2,4,5,1,0.5372549019607843
16,log2,4,5,2,0.6039215686274509
16,log2,4,5,3,0.5725490196078431
16,log2,4,5,4,0.5647058823529412
16,log2,4,5,5,0.5803921568627451
16,log2,4,5,6,0.6078431372549019
16,log2,4,5,7,0.6470588235294118
16,log2,4,5,8,0.611764705882353
16,log2,4,5,9,0.6039215686274509
16,log2,4,5,10,0.6078431372549019
16,log2,4,5,11,0.596078431372549
16,log2,4,5,12,0.5882352941176471
16,log2,4,5,13,0.5803921568627451
16,log2,4,5,14,0.6588235294117647
16,log2,4,5,15,0.615686274509804
16,log2,4,5,16,0.596078431372549
16,log2,4,5,50,0.6313725490196078
16,log2,4,5,100,0.6235294117647059
16,log2,4,5,1000,0.6392156862745098
16,log2,4,10,1,0.5843137254901961
16,log2,4,10,2,0.5686274509803921
16,log2,4,10,3,0.5725490196078431
16,log2,4,10,4,0.5882352941176471
16,log2,4,10,5,0.596078431372549
16,log2,4,10,6,0.6352941176470588
16,log2,4,10,7,0.5803921568627451
16,log2,4,10,8,0.5843137254901961
16,log2,4,10,9,0.6196078431372549
16,log2,4,10,10,0.6
16,log2,4,10,11,0.5882352941176471
16,log2,4,10,12,0.5882352941176471
16,log2,4,10,13,0.6
16,log2,4,10,14,0.615686274509804
16,log2,4,10,15,0.5803921568627451
16,log2,4,10,16,0.6039215686274509
16,log2,4,10,50,0.6313725490196078
16,log2,4,10,100,0.6313725490196078
16,log2,4,10,1000,0.6549019607843137
17,sqrt,1,2,1,0.5607843137254902
17,sqrt,1,2,2,0.5529411764705883
17,sqrt,1,2,3,0.6039215686274509
17,sqrt,1,2,4,0.5450980392156862
17,sqrt,1,2,5,0.592156862745098
17,sqrt,1,2,6,0.5450980392156862
17,sqrt,1,2,7,0.611764705882353
17,sqrt,1,2,8,0.5764705882352941
17,sqrt,1,2,9,0.5803921568627451
17,sqrt,1,2,10,0.615686274509804
17,sqrt,1,2,11,0.5568627450980392
17,sqrt,1,2,12,0.6352941176470588
17,sqrt,1,2,13,0.6
17,sqrt,1,2,14,0.6274509803921569
17,sqrt,1,2,15,0.5803921568627451
17,sqrt,1,2,16,0.5843137254901961
17,sqrt,1,2,50,0.615686274509804
17,sqrt,1,2,100,0.6196078431372549
17,sqrt,1,2,1000,0.615686274509804
17,sqrt,1,5,1,0.5490196078431373
17,sqrt,1,5,2,0.5843137254901961
17,sqrt,1,5,3,0.5647058823529412
17,sqrt,1,5,4,0.5647058823529412
17,sqrt,1,5,5,0.611764705882353
17,sqrt,1,5,6,0.5803921568627451
17,sqrt,1,5,7,0.5803921568627451
17,sqrt,1,5,8,0.5843137254901961
17,sqrt,1,5,9,0.5725490196078431
17,sqrt,1,5,10,0.6235294117647059
17,sqrt,1,5,11,0.6078431372549019
17,sqrt,1,5,12,0.6039215686274509
17,sqrt,1,5,13,0.615686274509804
17,sqrt,1,5,14,0.5803921568627451
17,sqrt,1,5,15,0.6235294117647059
17,sqrt,1,5,16,0.6078431372549019
17,sqrt,1,5,50,0.611764705882353
17,sqrt,1,5,100,0.6235294117647059
17,sqrt,1,5,1000,0.6235294117647059
17,sqrt,1,10,1,0.6039215686274509
17,sqrt,1,10,2,0.5450980392156862
17,sqrt,1,10,3,0.5725490196078431
17,sqrt,1,10,4,0.592156862745098
17,sqrt,1,10,5,0.611764705882353
17,sqrt,1,10,6,0.615686274509804
17,sqrt,1,10,7,0.5647058823529412
17,sqrt,1,10,8,0.611764705882353
17,sqrt,1,10,9,0.6470588235294118
17,sqrt,1,10,10,0.596078431372549
17,sqrt,1,10,11,0.6039215686274509
17,sqrt,1,10,12,0.6
17,sqrt,1,10,13,0.615686274509804
17,sqrt,1,10,14,0.5843137254901961
17,sqrt,1,10,15,0.6313725490196078
17,sqrt,1,10,16,0.6352941176470588
17,sqrt,1,10,50,0.6078431372549019
17,sqrt,1,10,100,0.6196078431372549
17,sqrt,1,10,1000,0.6235294117647059
17,sqrt,2,2,1,0.5686274509803921
17,sqrt,2,2,2,0.5725490196078431
17,sqrt,2,2,3,0.592156862745098
17,sqrt,2,2,4,0.5882352941176471
17,sqrt,2,2,5,0.611764705882353
17,sqrt,2,2,6,0.5843137254901961
17,sqrt,2,2,7,0.5882352941176471
17,sqrt,2,2,8,0.611764705882353
17,sqrt,2,2,9,0.6
17,sqrt,2,2,10,0.611764705882353
17,sqrt,2,2,11,0.611764705882353
17,sqrt,2,2,12,0.611764705882353
17,sqrt,2,2,13,0.6274509803921569
17,sqrt,2,2,14,0.6274509803921569
17,sqrt,2,2,15,0.615686274509804
17,sqrt,2,2,16,0.6196078431372549
17,sqrt,2,2,50,0.596078431372549
17,sqrt,2,2,100,0.611764705882353
17,sqrt,2,2,1000,0.596078431372549
17,sqrt,2,5,1,0.596078431372549
17,sqrt,2,5,2,0.5803921568627451
17,sqrt,2,5,3,0.6
17,sqrt,2,5,4,0.5725490196078431
17,sqrt,2,5,5,0.6039215686274509
17,sqrt,2,5,6,0.611764705882353
17,sqrt,2,5,7,0.6196078431372549
17,sqrt,2,5,8,0.6
17,sqrt,2,5,9,0.6431372549019608
17,sqrt,2,5,10,0.5843137254901961
17,sqrt,2,5,11,0.592156862745098
17,sqrt,2,5,12,0.611764705882353
17,sqrt,2,5,13,0.6078431372549019
17,sqrt,2,5,14,0.6235294117647059
17,sqrt,2,5,15,0.6
17,sqrt,2,5,16,0.592156862745098
17,sqrt,2,5,50,0.6274509803921569
17,sqrt,2,5,100,0.6392156862745098
17,sqrt,2,5,1000,0.6196078431372549
17,sqrt,2,10,1,0.5294117647058824
17,sqrt,2,10,2,0.5372549019607843
17,sqrt,2,10,3,0.5647058823529412
17,sqrt,2,10,4,0.592156862745098
17,sqrt,2,10,5,0.6274509803921569
17,sqrt,2,10,6,0.6
17,sqrt,2,10,7,0.596078431372549
17,sqrt,2,10,8,0.615686274509804
17,sqrt,2,10,9,0.6039215686274509
17,sqrt,2,10,10,0.596078431372549
17,sqrt,2,10,11,0.6
17,sqrt,2,10,12,0.6392156862745098
17,sqrt,2,10,13,0.5843137254901961
17,sqrt,2,10,14,0.596078431372549
17,sqrt,2,10,15,0.5882352941176471
17,sqrt,2,10,16,0.596078431372549
17,sqrt,2,10,50,0.6352941176470588
17,sqrt,2,10,100,0.6313725490196078
17,sqrt,2,10,1000,0.6352941176470588
17,sqrt,4,2,1,0.5843137254901961
17,sqrt,4,2,2,0.6039215686274509
17,sqrt,4,2,3,0.5803921568627451
17,sqrt,4,2,4,0.611764705882353
17,sqrt,4,2,5,0.6274509803921569
17,sqrt,4,2,6,0.6039215686274509
17,sqrt,4,2,7,0.592156862745098
17,sqrt,4,2,8,0.6039215686274509
17,sqrt,4,2,9,0.6078431372549019
17,sqrt,4,2,10,0.5843137254901961
17,sqrt,4,2,11,0.611764705882353
17,sqrt,4,2,12,0.6274509803921569
17,sqrt,4,2,13,0.6
17,sqrt,4,2,14,0.6
17,sqrt,4,2,15,0.6352941176470588
17,sqrt,4,2,16,0.6431372549019608
17,sqrt,4,2,50,0.6235294117647059
17,sqrt,4,2,100,0.615686274509804
17,sqrt,4,2,1000,0.6313725490196078
17,sqrt,4,5,1,0.5215686274509804
17,sqrt,4,5,2,0.615686274509804
17,sqrt,4,5,3,0.596078431372549
17,sqrt,4,5,4,0.592156862745098
17,sqrt,4,5,5,0.5725490196078431
17,sqrt,4,5,6,0.611764705882353
17,sqrt,4,5,7,0.5686274509803921
17,sqrt,4,5,8,0.6078431372549019
17,sqrt,4,5,9,0.5803921568627451
17,sqrt,4,5,10,0.6
17,sqrt,4,5,11,0.6235294117647059
17,sqrt,4,5,12,0.5803921568627451
17,sqrt,4,5,13,0.615686274509804
17,sqrt,4,5,14,0.5725490196078431
17,sqrt,4,5,15,0.6039215686274509
17,sqrt,4,5,16,0.6274509803921569
17,sqrt,4,5,50,0.615686274509804
17,sqrt,4,5,100,0.6392156862745098
17,sqrt,4,5,1000,0.6470588235294118
17,sqrt,4,10,1,0.5490196078431373
17,sqrt,4,10,2,0.5843137254901961
17,sqrt,4,10,3,0.615686274509804
17,sqrt,4,10,4,0.5882352941176471
17,sqrt,4,10,5,0.5647058823529412
17,sqrt,4,10,6,0.596078431372549
17,sqrt,4,10,7,0.611764705882353
17,sqrt,4,10,8,0.5803921568627451
17,sqrt,4,10,9,0.5843137254901961
17,sqrt,4,10,10,0.5803921568627451
17,sqrt,4,10,11,0.6235294117647059
17,sqrt,4,10,12,0.6039215686274509
17,sqrt,4,10,13,0.592156862745098
17,sqrt,4,10,14,0.6666666666666666
17,sqrt,4,10,15,0.611764705882353
17,sqrt,4,10,16,0.6274509803921569
17,sqrt,4,10,50,0.6274509803921569
17,sqrt,4,10,100,0.615686274509804
17,sqrt,4,10,1000,0.6352941176470588
17,log2,1,2,1,0.615686274509804
17,log2,1,2,2,0.5647058823529412
17,log2,1,2,3,0.5764705882352941
17,log2,1,2,4,0.5725490196078431
17,log2,1,2,5,0.6784313725490196
17,log2,1,2,6,0.5803921568627451
17,log2,1,2,7,0.5843137254901961
17,log2,1,2,8,0.5764705882352941
17,log2,1,2,9,0.6
17,log2,1,2,10,0.5764705882352941
17,log2,1,2,11,0.592156862745098
17,log2,1,2,12,0.611764705882353
17,log2,1,2,13,0.596078431372549
17,log2,1,2,14,0.5882352941176471
17,log2,1,2,15,0.6039215686274509
17,log2,1,2,16,0.6509803921568628
17,log2,1,2,50,0.615686274509804
17,log2,1,2,100,0.592156862745098
17,log2,1,2,1000,0.615686274509804
17,log2,1,5,1,0.5372549019607843
17,log2,1,5,2,0.5529411764705883
17,log2,1,5,3,0.5843137254901961
17,log2,1,5,4,0.5686274509803921
17,log2,1,5,5,0.596078431372549
17,log2,1,5,6,0.5882352941176471
17,log2,1,5,7,0.5725490196078431
17,log2,1,5,8,0.596078431372549
17,log2,1,5,9,0.6039215686274509
17,log2,1,5,10,0.6196078431372549
17,log2,1,5,11,0.6
17,log2,1,5,12,0.5686274509803921
17,log2,1,5,13,0.611764705882353
17,log2,1,5,14,0.6078431372549019
17,log2,1,5,15,0.596078431372549
17,log2,1,5,16,0.6078431372549019
17,log2,1,5,50,0.615686274509804
17,log2,1,5,100,0.6039215686274509
17,log2,1,5,1000,0.6078431372549019
17,log2,1,10,1,0.5803921568627451
17,log2,1,10,2,0.5529411764705883
17,log2,1,10,3,0.5686274509803921
17,log2,1,10,4,0.6
17,log2,1,10,5,0.6078431372549019
17,log2,1,10,6,0.6039215686274509
17,log2,1,10,7,0.6470588235294118
17,log2,1,10,8,0.615686274509804
17,log2,1,10,9,0.5803921568627451
17,log2,1,10,10,0.611764705882353
17,log2,1,10,11,0.5254901960784314
17,log2,1,10,12,0.6196078431372549
17,log2,1,10,13,0.6196078431372549
17,log2,1,10,14,0.615686274509804
17,log2,1,10,15,0.6
17,log2,1,10,16,0.6431372549019608
17,log2,1,10,50,0.6
17,log2,1,10,100,0.6352941176470588
17,log2,1,10,1000,0.6313725490196078
17,log2,2,2,1,0.5529411764705883
17,log2,2,2,2,0.5803921568627451
17,log2,2,2,3,0.592156862745098
17,log2,2,2,4,0.5529411764705883
17,log2,2,2,5,0.6
17,log2,2,2,6,0.611764705882353
17,log2,2,2,7,0.592156862745098
17,log2,2,2,8,0.6392156862745098
17,log2,2,2,9,0.5686274509803921
17,log2,2,2,10,0.6235294117647059
17,log2,2,2,11,0.6196078431372549
17,log2,2,2,12,0.615686274509804
17,log2,2,2,13,0.596078431372549
17,log2,2,2,14,0.6039215686274509
17,log2,2,2,15,0.6509803921568628
17,log2,2,2,16,0.5882352941176471
17,log2,2,2,50,0.6470588235294118
17,log2,2,2,100,0.6078431372549019
17,log2,2,2,1000,0.611764705882353
17,log2,2,5,1,0.5450980392156862
17,log2,2,5,2,0.5882352941176471
17,log2,2,5,3,0.5882352941176471
17,log2,2,5,4,0.6
17,log2,2,5,5,0.5764705882352941
17,log2,2,5,6,0.615686274509804
17,log2,2,5,7,0.596078431372549
17,log2,2,5,8,0.5764705882352941
17,log2,2,5,9,0.6078431372549019
17,log2,2,5,10,0.6078431372549019
17,log2,2,5,11,0.6235294117647059
17,log2,2,5,12,0.6352941176470588
17,log2,2,5,13,0.6352941176470588
17,log2,2,5,14,0.5882352941176471
17,log2,2,5,15,0.6078431372549019
17,log2,2,5,16,0.6039215686274509
17,log2,2,5,50,0.615686274509804
17,log2,2,5,100,0.6
17,log2,2,5,1000,0.6274509803921569
17,log2,2,10,1,0.6078431372549019
17,log2,2,10,2,0.6078431372549019
17,log2,2,10,3,0.5843137254901961
17,log2,2,10,4,0.5647058823529412
17,log2,2,10,5,0.6
17,log2,2,10,6,0.611764705882353
17,log2,2,10,7,0.6
17,log2,2,10,8,0.5843137254901961
17,log2,2,10,9,0.6313725490196078
17,log2,2,10,10,0.6352941176470588
17,log2,2,10,11,0.592156862745098
17,log2,2,10,12,0.6470588235294118
17,log2,2,10,13,0.615686274509804
17,log2,2,10,14,0.6196078431372549
17,log2,2,10,15,0.611764705882353
17,log2,2,10,16,0.615686274509804
17,log2,2,10,50,0.6235294117647059
17,log2,2,10,100,0.6196078431372549
17,log2,2,10,1000,0.6352941176470588
17,log2,4,2,1,0.5607843137254902
17,log2,4,2,2,0.596078431372549
17,log2,4,2,3,0.5803921568627451
17,log2,4,2,4,0.6235294117647059
17,log2,4,2,5,0.5568627450980392
17,log2,4,2,6,0.611764705882353
17,log2,4,2,7,0.615686274509804
17,log2,4,2,8,0.592156862745098
17,log2,4,2,9,0.5607843137254902
17,log2,4,2,10,0.592156862745098
17,log2,4,2,11,0.615686274509804
17,log2,4,2,12,0.615686274509804
17,log2,4,2,13,0.611764705882353
17,log2,4,2,14,0.596078431372549
17,log2,4,2,15,0.5882352941176471
17,log2,4,2,16,0.6039215686274509
17,log2,4,2,50,0.6313725490196078
17,log2,4,2,100,0.6274509803921569
17,log2,4,2,1000,0.6470588235294118
17,log2,4,5,1,0.5568627450980392
17,log2,4,5,2,0.5411764705882353
17,log2,4,5,3,0.5843137254901961
17,log2,4,5,4,0.6235294117647059
17,log2,4,5,5,0.6039215686274509
17,log2,4,5,6,0.5490196078431373
17,log2,4,5,7,0.5882352941176471
17,log2,4,5,8,0.6039215686274509
17,log2,4,5,9,0.596078431372549
17,log2,4,5,10,0.596078431372549
17,log2,4,5,11,0.6039215686274509
17,log2,4,5,12,0.6352941176470588
17,log2,4,5,13,0.6235294117647059
17,log2,4,5,14,0.596078431372549
17,log2,4,5,15,0.6470588235294118
17,log2,4,5,16,0.5803921568627451
17,log2,4,5,50,0.6313725490196078
17,log2,4,5,100,0.615686274509804
17,log2,4,5,1000,0.6392156862745098
17,log2,4,10,1,0.5058823529411764
17,log2,4,10,2,0.5529411764705883
17,log2,4,10,3,0.5529411764705883
17,log2,4,10,4,0.5882352941176471
17,log2,4,10,5,0.5843137254901961
17,log2,4,10,6,0.6
17,log2,4,10,7,0.6
17,log2,4,10,8,0.6509803921568628
17,log2,4,10,9,0.6039215686274509
17,log2,4,10,10,0.6039215686274509
17,log2,4,10,11,0.611764705882353
17,log2,4,10,12,0.6196078431372549
17,log2,4,10,13,0.6235294117647059
17,log2,4,10,14,0.6470588235294118
17,log2,4,10,15,0.6235294117647059
17,log2,4,10,16,0.6
17,log2,4,10,50,0.6431372549019608
17,log2,4,10,100,0.6392156862745098
17,log2,4,10,1000,0.6392156862745098
18,sqrt,1,2,1,0.6196078431372549
18,sqrt,1,2,2,0.5215686274509804
18,sqrt,1,2,3,0.6235294117647059
18,sqrt,1,2,4,0.5294117647058824
18,sqrt,1,2,5,0.615686274509804
18,sqrt,1,2,6,0.5490196078431373
18,sqrt,1,2,7,0.6
18,sqrt,1,2,8,0.5882352941176471
18,sqrt,1,2,9,0.5843137254901961
18,sqrt,1,2,10,0.5843137254901961
18,sqrt,1,2,11,0.6235294117647059
18,sqrt,1,2,12,0.6274509803921569
18,sqrt,1,2,13,0.6235294117647059
18,sqrt,1,2,14,0.611764705882353
18,sqrt,1,2,15,0.596078431372549
18,sqrt,1,2,16,0.6235294117647059
18,sqrt,1,2,50,0.6196078431372549
18,sqrt,1,2,100,0.611764705882353
18,sqrt,1,2,1000,0.611764705882353
18,sqrt,1,5,1,0.5568627450980392
18,sqrt,1,5,2,0.5607843137254902
18,sqrt,1,5,3,0.5372549019607843
18,sqrt,1,5,4,0.5803921568627451
18,sqrt,1,5,5,0.6274509803921569
18,sqrt,1,5,6,0.6078431372549019
18,sqrt,1,5,7,0.6078431372549019
18,sqrt,1,5,8,0.5490196078431373
18,sqrt,1,5,9,0.615686274509804
18,sqrt,1,5,10,0.596078431372549
18,sqrt,1,5,11,0.6392156862745098
18,sqrt,1,5,12,0.592156862745098
18,sqrt,1,5,13,0.6235294117647059
18,sqrt,1,5,14,0.6235294117647059
18,sqrt,1,5,15,0.6039215686274509
18,sqrt,1,5,16,0.5843137254901961
18,sqrt,1,5,50,0.5882352941176471
18,sqrt,1,5,100,0.6196078431372549
18,sqrt,1,5,1000,0.6078431372549019
18,sqrt,1,10,1,0.611764705882353
18,sqrt,1,10,2,0.5686274509803921
18,sqrt,1,10,3,0.6039215686274509
18,sqrt,1,10,4,0.596078431372549
18,sqrt,1,10,5,0.596078431372549
18,sqrt,1,10,6,0.5725490196078431
18,sqrt,1,10,7,0.592156862745098
18,sqrt,1,10,8,0.5686274509803921
18,sqrt,1,10,9,0.6313725490196078
18,sqrt,1,10,10,0.615686274509804
18,sqrt,1,10,11,0.6
18,sqrt,1,10,12,0.6392156862745098
18,sqrt,1,10,13,0.6
18,sqrt,1,10,14,0.6313725490196078
18,sqrt,1,10,15,0.6352941176470588
18,sqrt,1,10,16,0.5803921568627451
18,sqrt,1,10,50,0.6392156862745098
18,sqrt,1,10,100,0.6313725490196078
18,sqrt,1,10,1000,0.6235294117647059
18,sqrt,2,2,1,0.5725490196078431
18,sqrt,2,2,2,0.5764705882352941
18,sqrt,2,2,3,0.592156862745098
18,sqrt,2,2,4,0.5882352941176471
18,sqrt,2,2,5,0.611764705882353
18,sqrt,2,2,6,0.5843137254901961
18,sqrt,2,2,7,0.6352941176470588
18,sqrt,2,2,8,0.6196078431372549
18,sqrt,2,2,9,0.5764705882352941
18,sqrt,2,2,10,0.6313725490196078
18,sqrt,2,2,11,0.6352941176470588
18,sqrt,2,2,12,0.5803921568627451
18,sqrt,2,2,13,0.6274509803921569
18,sqrt,2,2,14,0.6196078431372549
18,sqrt,2,2,15,0.6
18,sqrt,2,2,16,0.6666666666666666
18,sqrt,2,2,50,0.6235294117647059
18,sqrt,2,2,100,0.6274509803921569
18,sqrt,2,2,1000,0.6196078431372549
18,sqrt,2,5,1,0.5843137254901961
18,sqrt,2,5,2,0.5490196078431373
18,sqrt,2,5,3,0.6078431372549019
18,sqrt,2,5,4,0.5843137254901961
18,sqrt,2,5,5,0.6235294117647059
18,sqrt,2,5,6,0.6
18,sqrt,2,5,7,0.5764705882352941
18,sqrt,2,5,8,0.6196078431372549
18,sqrt,2,5,9,0.596078431372549
18,sqrt,2,5,10,0.6
18,sqrt,2,5,11,0.6078431372549019
18,sqrt,2,5,12,0.596078431372549
18,sqrt,2,5,13,0.611764705882353
18,sqrt,2,5,14,0.6313725490196078
18,sqrt,2,5,15,0.5607843137254902
18,sqrt,2,5,16,0.6078431372549019
18,sqrt,2,5,50,0.6196078431372549
18,sqrt,2,5,100,0.5882352941176471
18,sqrt,2,5,1000,0.6196078431372549
18,sqrt,2,10,1,0.5450980392156862
18,sqrt,2,10,2,0.596078431372549
18,sqrt,2,10,3,0.5843137254901961
18,sqrt,2,10,4,0.5607843137254902
18,sqrt,2,10,5,0.6078431372549019
18,sqrt,2,10,6,0.5764705882352941
18,sqrt,2,10,7,0.6313725490196078
18,sqrt,2,10,8,0.6274509803921569
18,sqrt,2,10,9,0.5764705882352941
18,sqrt,2,10,10,0.6235294117647059
18,sqrt,2,10,11,0.6705882352941176
18,sqrt,2,10,12,0.6078431372549019
18,sqrt,2,10,13,0.615686274509804
18,sqrt,2,10,14,0.6313725490196078
18,sqrt,2,10,15,0.6274509803921569
18,sqrt,2,10,16,0.596078431372549
18,sqrt,2,10,50,0.6274509803921569
18,sqrt,2,10,100,0.6470588235294118
18,sqrt,2,10,1000,0.6274509803921569
18,sqrt,4,2,1,0.5686274509803921
18,sqrt,4,2,2,0.5843137254901961
18,sqrt,4,2,3,0.5843137254901961
18,sqrt,4,2,4,0.5882352941176471
18,sqrt,4,2,5,0.6235294117647059
18,sqrt,4,2,6,0.6078431372549019
18,sqrt,4,2,7,0.6392156862745098
18,sqrt,4,2,8,0.5372549019607843
18,sqrt,4,2,9,0.5882352941176471
18,sqrt,4,2,10,0.6196078431372549
18,sqrt,4,2,11,0.6352941176470588
18,sqrt,4,2,12,0.6
18,sqrt,4,2,13,0.6078431372549019
18,sqrt,4,2,14,0.596078431372549
18,sqrt,4,2,15,0.6392156862745098
18,sqrt,4,2,16,0.592156862745098
18,sqrt,4,2,50,0.6
18,sqrt,4,2,100,0.611764705882353
18,sqrt,4,2,1000,0.6392156862745098
18,sqrt,4,5,1,0.5725490196078431
18,sqrt,4,5,2,0.596078431372549
18,sqrt,4,5,3,0.5568627450980392
18,sqrt,4,5,4,0.5843137254901961
18,sqrt,4,5,5,0.596078431372549
18,sqrt,4,5,6,0.5843137254901961
18,sqrt,4,5,7,0.5647058823529412
18,sqrt,4,5,8,0.6196078431372549
18,sqrt,4,5,9,0.6039215686274509
18,sqrt,4,5,10,0.5882352941176471
18,sqrt,4,5,11,0.596078431372549
18,sqrt,4,5,12,0.5882352941176471
18,sqrt,4,5,13,0.615686274509804
18,sqrt,4,5,14,0.6235294117647059
18,sqrt,4,5,15,0.6588235294117647
18,sqrt,4,5,16,0.6274509803921569
18,sqrt,4,5,50,0.6235294117647059
18,sqrt,4,5,100,0.6313725490196078
18,sqrt,4,5,1000,0.6235294117647059
18,sqrt,4,10,1,0.5686274509803921
18,sqrt,4,10,2,0.5450980392156862
18,sqrt,4,10,3,0.5725490196078431
18,sqrt,4,10,4,0.6196078431372549
18,sqrt,4,10,5,0.5764705882352941
18,sqrt,4,10,6,0.6352941176470588
18,sqrt,4,10,7,0.611764705882353
18,sqrt,4,10,8,0.611764705882353
18,sqrt,4,10,9,0.6352941176470588
18,sqrt,4,10,10,0.6039215686274509
18,sqrt,4,10,11,0.6
18,sqrt,4,10,12,0.6
18,sqrt,4,10,13,0.6196078431372549
18,sqrt,4,10,14,0.6352941176470588
18,sqrt,4,10,15,0.6196078431372549
18,sqrt,4,10,16,0.6196078431372549
18,sqrt,4,10,50,0.6352941176470588
18,sqrt,4,10,100,0.6313725490196078
18,sqrt,4,10,1000,0.6392156862745098
18,log2,1,2,1,0.5450980392156862
18,log2,1,2,2,0.49411764705882355
18,log2,1,2,3,0.5529411764705883
18,log2,1,2,4,0.6078431372549019
18,log2,1,2,5,0.5725490196078431
18,log2,1,2,6,0.592156862745098
18,log2,1,2,7,0.6352941176470588
18,log2,1,2,8,0.5647058823529412
18,log2,1,2,9,0.6039215686274509
18,log2,1,2,10,0.5803921568627451
18,log2,1,2,11,0.6039215686274509
18,log2,1,2,12,0.6392156862745098
18,log2,1,2,13,0.6
18,log2,1,2,14,0.5725490196078431
18,log2,1,2,15,0.615686274509804
18,log2,1,2,16,0.6
18,log2,1,2,50,0.6313725490196078
18,log2,1,2,100,0.615686274509804
18,log2,1,2,1000,0.615686274509804
18,log2,1,5,1,0.5764705882352941
18,log2,1,5,2,0.5098039215686274
18,log2,1,5,3,0.5647058823529412
18,log2,1,5,4,0.6235294117647059
18,log2,1,5,5,0.5686274509803921
18,log2,1,5,6,0.5686274509803921
18,log2,1,5,7,0.596078431372549
18,log2,1,5,8,0.5686274509803921
18,log2,1,5,9,0.6039215686274509
18,log2,1,5,10,0.6
18,log2,1,5,11,0.5725490196078431
18,log2,1,5,12,0.5803921568627451
18,log2,1,5,13,0.6039215686274509
18,log2,1,5,14,0.6078431372549019
18,log2,1,5,15,0.5725490196078431
18,log2,1,5,16,0.6196078431372549
18,log2,1,5,50,0.6431372549019608
18,log2,1,5,100,0.6235294117647059
18,log2,1,5,1000,0.6196078431372549
18,log2,1,10,1,0.5254901960784314
18,log2,1,10,2,0.5725490196078431
18,log2,1,10,3,0.592156862745098
18,log2,1,10,4,0.5725490196078431
18,log2,1,10,5,0.6039215686274509
18,log2,1,10,6,0.596078431372549
18,log2,1,10,7,0.592156862745098
18,log2,1,10,8,0.6235294117647059
18,log2,1,10,9,0.611764705882353
18,log2,1,10,10,0.611764705882353
18,log2,1,10,11,0.6039215686274509
18,log2,1,10,12,0.5843137254901961
18,log2,1,10,13,0.6078431372549019
18,log2,1,10,14,0.6274509803921569
18,log2,1,10,15,0.5843137254901961
18,log2,1,10,16,0.6313725490196078
18,log2,1,10,50,0.6274509803921569
18,log2,1,10,100,0.6078431372549019
18,log2,1,10,1000,0.615686274509804
18,log2,2,2,1,0.5764705882352941
18,log2,2,2,2,0.5568627450980392
18,log2,2,2,3,0.596078431372549
18,log2,2,2,4,0.596078431372549
18,log2,2,2,5,0.5725490196078431
18,log2,2,2,6,0.5725490196078431
18,log2,2,2,7,0.6039215686274509
18,log2,2,2,8,0.615686274509804
18,log2,2,2,9,0.6313725490196078
18,log2,2,2,10,0.6196078431372549
18,log2,2,2,11,0.5725490196078431
18,log2,2,2,12,0.5882352941176471
18,log2,2,2,13,0.6235294117647059
18,log2,2,2,14,0.6196078431372549
18,log2,2,2,15,0.6
18,log2,2,2,16,0.6274509803921569
18,log2,2,2,50,0.6
18,log2,2,2,100,0.6313725490196078
18,log2,2,2,1000,0.615686274509804
18,log2,2,5,1,0.5764705882352941
18,log2,2,5,2,0.5411764705882353
18,log2,2,5,3,0.5882352941176471
18,log2,2,5,4,0.592156862745098
18,log2,2,5,5,0.5490196078431373
18,log2,2,5,6,0.5882352941176471
18,log2,2,5,7,0.6313725490196078
18,log2,2,5,8,0.5803921568627451
18,log2,2,5,9,0.5882352941176471
18,log2,2,5,10,0.592156862745098
18,log2,2,5,11,0.596078431372549
18,log2,2,5,12,0.6
18,log2,2,5,13,0.6078431372549019
18,log2,2,5,14,0.615686274509804
18,log2,2,5,15,0.6274509803921569
18,log2,2,5,16,0.5686274509803921
18,log2,2,5,50,0.615686274509804
18,log2,2,5,100,0.6078431372549019
18,log2,2,5,1000,0.615686274509804
18,log2,2,10,1,0.592156862745098
18,log2,2,10,2,0.5647058823529412
18,log2,2,10,3,0.5490196078431373
18,log2,2,10,4,0.596078431372549
18,log2,2,10,5,0.6078431372549019
18,log2,2,10,6,0.6235294117647059
18,log2,2,10,7,0.6352941176470588
18,log2,2,10,8,0.5843137254901961
18,log2,2,10,9,0.6470588235294118
18,log2,2,10,10,0.5843137254901961
18,log2,2,10,11,0.615686274509804
18,log2,2,10,12,0.5803921568627451
18,log2,2,10,13,0.6235294117647059
18,log2,2,10,14,0.611764705882353
18,log2,2,10,15,0.6352941176470588
18,log2,2,10,16,0.5803921568627451
18,log2,2,10,50,0.6352941176470588
18,log2,2,10,100,0.6196078431372549
18,log2,2,10,1000,0.6235294117647059
18,log2,4,2,1,0.592156862745098
18,log2,4,2,2,0.5686274509803921
18,log2,4,2,3,0.611764705882353
18,log2,4,2,4,0.5843137254901961
18,log2,4,2,5,0.6352941176470588
18,log2,4,2,6,0.6313725490196078
18,log2,4,2,7,0.6627450980392157
18,log2,4,2,8,0.592156862745098
18,log2,4,2,9,0.6313725490196078
18,log2,4,2,10,0.5647058823529412
18,log2,4,2,11,0.611764705882353
